RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
570,570,2015-08-23 21:25:44.0000000,4371,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageInitiateChanges"":{""PackageIdentifier"":""ADFS-WebAgents-Package"",""ReleaseType"":""Feature Pack"",""InitialPackageState"":""Installed"",""IntendedPackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-ADFS-WebAgents-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Client"":""RMT"",""SupportInformation"":""http://support.microsoft.com""}}}"
571,571,2015-08-23 21:25:44.0000000,4371,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageInitiateChanges"":{""PackageIdentifier"":""ADFS-WebAgents-Package_en-US"",""ReleaseType"":""Language Pack"",""InitialPackageState"":""Installed"",""IntendedPackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-ADFS-WebAgents-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Client"":""RMT"",""SupportInformation"":""http://support.microsoft.com""}}}"
572,572,2015-08-23 21:25:44.0000000,4371,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageInitiateChanges"":{""PackageIdentifier"":""PowerShell"",""ReleaseType"":""Feature Pack"",""InitialPackageState"":""Installed"",""IntendedPackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-PowerShell-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Client"":""RMT"",""SupportInformation"":""http://support.microsoft.com""}}}"
573,573,2015-08-23 21:25:44.0000000,4371,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageInitiateChanges"":{""PackageIdentifier"":""PowerShell_en-US"",""ReleaseType"":""Language Pack"",""InitialPackageState"":""Installed"",""IntendedPackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-PowerShell-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Client"":""RMT"",""SupportInformation"":""http://support.microsoft.com""}}}"
574,574,2015-08-23 21:25:44.0000000,4371,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageInitiateChanges"":{""PackageIdentifier"":""QWAVE"",""ReleaseType"":""Feature Pack"",""InitialPackageState"":""Installed"",""IntendedPackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-QWAVE-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Client"":""RMT"",""SupportInformation"":""""}}}"
575,575,2015-08-23 21:25:44.0000000,4371,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageInitiateChanges"":{""PackageIdentifier"":""QWAVE_en-US"",""ReleaseType"":""Language Pack"",""InitialPackageState"":""Installed"",""IntendedPackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-QWAVE-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Client"":""RMT"",""SupportInformation"":""""}}}"
576,576,2015-08-23 21:25:44.0000000,4371,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageInitiateChanges"":{""PackageIdentifier"":""Microsoft-Windows-SIS-Limited-Package"",""ReleaseType"":""Feature Pack"",""InitialPackageState"":""Installed"",""IntendedPackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-SIS-Limited-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Client"":""RMT"",""SupportInformation"":""http://support.microsoft.com""}}}"
577,577,2015-08-23 21:25:44.0000000,4371,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageInitiateChanges"":{""PackageIdentifier"":""Microsoft-Windows-SIS-Limited-Package_en-US"",""ReleaseType"":""Language Pack"",""InitialPackageState"":""Installed"",""IntendedPackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-SIS-Limited-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Client"":""RMT"",""SupportInformation"":""http://support.microsoft.com""}}}"
578,578,2015-08-23 21:25:44.0000000,4371,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageInitiateChanges"":{""PackageIdentifier"":""Microsoft-Hyper-V-Common-Drivers-Package"",""ReleaseType"":""Feature Pack"",""InitialPackageState"":""Installed"",""IntendedPackageState"":""Installed"",""PackageAssembly"":""Microsoft-Hyper-V-Common-Drivers-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Client"":""RMT"",""SupportInformation"":""http://support.microsoft.com""}}}"
579,579,2015-08-23 21:25:44.0000000,4371,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageInitiateChanges"":{""PackageIdentifier"":""Microsoft-Hyper-V-Common-Drivers-Package_en-US"",""ReleaseType"":""Language Pack"",""InitialPackageState"":""Installed"",""IntendedPackageState"":""Installed"",""PackageAssembly"":""Microsoft-Hyper-V-Common-Drivers-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Client"":""RMT"",""SupportInformation"":""http://support.microsoft.com""}}}"
580,580,2015-08-23 21:25:44.0000000,4371,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageInitiateChanges"":{""PackageIdentifier"":""Microsoft-Hyper-V-Guest-Integration-Drivers-Package"",""ReleaseType"":""Feature Pack"",""InitialPackageState"":""Installed"",""IntendedPackageState"":""Installed"",""PackageAssembly"":""Microsoft-Hyper-V-Guest-Integration-Drivers-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Client"":""RMT"",""SupportInformation"":""http://support.microsoft.com""}}}"
581,581,2015-08-23 21:25:44.0000000,4371,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageInitiateChanges"":{""PackageIdentifier"":""Microsoft-Hyper-V-Guest-Integration-Drivers-Package_en-US"",""ReleaseType"":""Language Pack"",""InitialPackageState"":""Installed"",""IntendedPackageState"":""Installed"",""PackageAssembly"":""Microsoft-Hyper-V-Guest-Integration-Drivers-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Client"":""RMT"",""SupportInformation"":""http://support.microsoft.com""}}}"
582,582,2015-08-23 21:25:44.0000000,4371,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageInitiateChanges"":{""PackageIdentifier"":""Microsoft-Hyper-V-Management-Clients-Package"",""ReleaseType"":""Feature Pack"",""InitialPackageState"":""Installed"",""IntendedPackageState"":""Installed"",""PackageAssembly"":""Microsoft-Hyper-V-Management-Clients-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Client"":""RMT"",""SupportInformation"":""http://support.microsoft.com""}}}"
583,583,2015-08-23 21:25:44.0000000,4371,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageInitiateChanges"":{""PackageIdentifier"":""Microsoft-Hyper-V-Management-Clients-Package_en-US"",""ReleaseType"":""Language Pack"",""InitialPackageState"":""Installed"",""IntendedPackageState"":""Installed"",""PackageAssembly"":""Microsoft-Hyper-V-Management-Clients-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Client"":""RMT"",""SupportInformation"":""http://support.microsoft.com""}}}"
584,584,2015-08-23 21:25:44.0000000,4371,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageInitiateChanges"":{""PackageIdentifier"":""Language Pack"",""ReleaseType"":""Language Pack"",""InitialPackageState"":""Installed"",""IntendedPackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-WindowsFoundation-LanguagePack-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Client"":""RMT"",""SupportInformation"":""""}}}"
585,585,2015-08-23 21:25:44.0000000,7040,Info,Service Control Manager,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-18,Start type of a service has changed,,,The start type of the Windows Modules Installer was changed from demand start to auto start,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Modules Installer""},{""@Name"":""param2"",""#text"":""demand start""},{""@Name"":""param3"",""#text"":""auto start""}]}}"
586,586,2015-08-23 21:25:45.0000000,4372,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""IIS-WebServer-Package"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-IIS-WebServer-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""False"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
587,587,2015-08-23 21:25:45.0000000,4372,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""IIS-WebServer-Package_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-IIS-WebServer-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""False"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
588,588,2015-08-23 21:25:45.0000000,4372,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""Microsoft .NET Framework 3.0"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-NetFx3-OC-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""False"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
589,589,2015-08-23 21:25:45.0000000,4372,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""Microsoft .NET Framework 3.0_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-NetFx3-OC-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""False"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
590,590,2015-08-23 21:26:00.0000000,7036,Info,Service Control Manager,System,0,0,WIN-L0ZZQ76PMUF,4,,Service started or stopped,,,Name: Application Host Helper Service | Application Host Helper Service,Status: running,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Application Host Helper Service""},{""@Name"":""param2"",""#text"":""running""}]}}"
591,591,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""Windows Foundation"",""ReleaseType"":""Foundation"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Foundation-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
592,592,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""Server-Features"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Server-Features-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
593,593,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""HelpCustomization"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Help-Customization-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
594,594,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""HelpCustomization_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Help-Customization-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
595,595,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""Microsoft-Windows-Printing-Server-Features-Package"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Printing-Server-Features-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
596,596,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""Microsoft-Windows-Printing-Server-Features-Package_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Printing-Server-Features-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
597,597,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""BitLocker"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-SecureStartup-OC-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
598,598,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""BitLocker_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-SecureStartup-OC-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
599,599,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""Microsoft-Windows-SimpleTCP-Package"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-SimpleTCP-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
600,600,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""Microsoft-Windows-SimpleTCP-Package_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-SimpleTCP-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
601,601,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""SNMP-Package"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-SNMP-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
602,602,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""SNMP-Package_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-SNMP-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
603,603,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""WMI-SNMP-Provider-Package"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-WMI-SNMP-Provider-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
