Action,BatchKeyPath,Active,BatchValueName,Dir,Protocol,LPort,RPort,Name,Desc,App
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Windows.CloudExperienceHost_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription},@{Microsoft.Windows.CloudExperienceHost_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,@{Microsoft.Windows.CloudExperienceHost_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription},@{Microsoft.Windows.CloudExperienceHost_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Windows.ContentDeliveryManager_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName},@{Microsoft.Windows.ContentDeliveryManager_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.AAD.BrokerPlugin_1000.16299.15.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName},@{Microsoft.AAD.BrokerPlugin_1000.16299.15.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,@{Microsoft.AAD.BrokerPlugin_1000.16299.15.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName},@{Microsoft.AAD.BrokerPlugin_1000.16299.15.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Windows.CloudExperienceHost_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription},@{Microsoft.Windows.CloudExperienceHost_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,@{Microsoft.Windows.CloudExperienceHost_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription},@{Microsoft.Windows.CloudExperienceHost_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Windows.ShellExperienceHost_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName},@{Microsoft.Windows.ShellExperienceHost_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Windows.ContentDeliveryManager_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName},@{Microsoft.Windows.ContentDeliveryManager_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ContentDeliveryManager/resources/AppDisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,UDP,5353,,Google Chrome (mDNS-In),Inbound rule for Google Chrome to allow mDNS traffic.,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.LockApp_10.0.16299.15_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName},@{Microsoft.LockApp_10.0.16299.15_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.PPIProjection_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.PPIProjection/resources/ProductName},@{Microsoft.PPIProjection_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.PPIProjection/resources/ProductName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,@{Microsoft.PPIProjection_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.PPIProjection/resources/ProductName},@{Microsoft.PPIProjection_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.PPIProjection/resources/ProductName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,@{Microsoft.PPIProjection_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.PPIProjection/resources/ProductName},@{Microsoft.PPIProjection_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.PPIProjection/resources/ProductName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.PPIProjection_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.PPIProjection/resources/ProductName},@{Microsoft.PPIProjection_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.PPIProjection/resources/ProductName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Windows.Apprep.ChxApp_1000.16299.15.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName},@{Microsoft.Windows.Apprep.ChxApp_1000.16299.15.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.AccountsControl_10.0.16299.15_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName},@{Microsoft.AccountsControl_10.0.16299.15_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Windows.HolographicFirstRun_10.0.16299.125_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.HolographicFirstRun/resources/PkgDisplayName},@{Microsoft.Windows.HolographicFirstRun_10.0.16299.125_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.HolographicFirstRun/resources/PkgDisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Windows.OOBENetworkCaptivePortal_10.0.16299.15_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.OOBENetworkCaptivePortal/Resources/AppDisplayName},@{Microsoft.Windows.OOBENetworkCaptivePortal_10.0.16299.15_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.OOBENetworkCaptivePortal/Resources/AppDisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Windows.ParentalControls_1000.16299.15.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ParentalControls/resources/DisplayName},@{Microsoft.Windows.ParentalControls_1000.16299.15.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ParentalControls/resources/DisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Windows.PeopleExperienceHost_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.PeopleExperienceHost/resources/PkgDisplayName},@{Microsoft.Windows.PeopleExperienceHost_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.PeopleExperienceHost/resources/PkgDisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.XboxGameCallableUI_1000.16299.15.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.XboxGameCallableUI/resources/PkgDisplayName},@{Microsoft.XboxGameCallableUI_1000.16299.15.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.XboxGameCallableUI/resources/PkgDisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Windows.SecureAssessmentBrowser_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecureAssessmentBrowser/Resources/PackageDisplayName},@{Microsoft.Windows.SecureAssessmentBrowser_10.0.16299.15_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecureAssessmentBrowser/Resources/PackageDescription},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,UDP,6004,,Microsoft Office Outlook,,C:\Program Files (x86)\Microsoft Office\root\Office16\outlook.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,UDP,,,Microsoft Lync,,C:\Program Files (x86)\Microsoft Office\root\Office16\Lync.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,TCP,,,Microsoft Lync,,C:\Program Files (x86)\Microsoft Office\root\Office16\Lync.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,UDP,,,Microsoft Lync UcMapi,,C:\Program Files (x86)\Microsoft Office\root\Office16\UcMapi.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,TCP,,,Microsoft Lync UcMapi,,C:\Program Files (x86)\Microsoft Office\root\Office16\UcMapi.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,Xbox Game bar,Xbox Game bar,
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,Xbox TCUI,Xbox TCUI,
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.WindowsMaps_5.1711.10477.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsMaps/Resources/AppStoreName},@{Microsoft.WindowsMaps_5.1711.10477.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsMaps/Resources/AppStoreName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.StorePurchaseApp_11802.1802.23001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle},@{Microsoft.StorePurchaseApp_11802.1802.23001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.MicrosoftOfficeHub_17.8830.7600.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftOfficeHub/officehubintl/AppManifest_GetOffice_DisplayName},@{Microsoft.MicrosoftOfficeHub_17.8830.7600.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftOfficeHub/officehubintl/AppManifest_GetOffice_Description},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,@{Microsoft.MicrosoftOfficeHub_17.8830.7600.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftOfficeHub/officehubintl/AppManifest_GetOffice_DisplayName},@{Microsoft.MicrosoftOfficeHub_17.8830.7600.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftOfficeHub/officehubintl/AppManifest_GetOffice_Description},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.OneConnect_3.1710.3044.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.OneConnect/OneConnect/AppStoreName},@{Microsoft.OneConnect_3.1710.3044.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.OneConnect/OneConnect/AppStoreName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,@{Microsoft.OneConnect_3.1710.3044.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.OneConnect/OneConnect/AppStoreName},@{Microsoft.OneConnect_3.1710.3044.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.OneConnect/OneConnect/AppStoreName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Messaging_3.37.23004.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Messaging/Resources/AppStoreName},@{Microsoft.Messaging_3.37.23004.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Messaging/Resources/AppStoreName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,@{Microsoft.Messaging_3.37.23004.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Messaging/Resources/AppStoreName},@{Microsoft.Messaging_3.37.23004.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Messaging/Resources/AppStoreName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.ZuneMusic_10.18011.13411.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/resources/IDS_MANIFEST_MUSIC_APP_NAME},@{Microsoft.ZuneMusic_10.18011.13411.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/resources/IDS_MANIFEST_MUSIC_APP_DESCRIPTION},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,@{Microsoft.ZuneMusic_10.18011.13411.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/resources/IDS_MANIFEST_MUSIC_APP_NAME},@{Microsoft.ZuneMusic_10.18011.13411.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/resources/IDS_MANIFEST_MUSIC_APP_DESCRIPTION},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.ZuneVideo_10.17122.16211.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME},@{Microsoft.ZuneVideo_10.17122.16211.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_DESCRIPTION},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,@{Microsoft.ZuneVideo_10.17122.16211.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME},@{Microsoft.ZuneVideo_10.17122.16211.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_DESCRIPTION},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Getstarted_6.7.3462.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Getstarted/Resources/AppStoreName},@{Microsoft.Getstarted_6.7.3462.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Getstarted/Resources/AppStoreName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.GetHelp_10.1706.10602.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.GetHelp/Resources/appDisplayName},@{Microsoft.GetHelp_10.1706.10602.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.GetHelp/Resources/appDisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,OneDrive,OneDrive,
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.People_10.3.3472.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.People/Resources/AppStoreName},@{Microsoft.People_10.3.3472.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.People/Resources/AppStoreName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.MicrosoftEdge_41.16299.248.0_neutral__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftEdge/Resources/AppName},@{Microsoft.MicrosoftEdge_41.16299.248.0_neutral__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftEdge/Resources/AppName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,@{Microsoft.MicrosoftEdge_41.16299.248.0_neutral__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftEdge/Resources/AppName},@{Microsoft.MicrosoftEdge_41.16299.248.0_neutral__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftEdge/Resources/AppName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Windows.Cortana_1.9.6.16299_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName},@{Microsoft.Windows.Cortana_1.9.6.16299_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/ProductDescription},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,@{Microsoft.Windows.Cortana_1.9.6.16299_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName},@{Microsoft.Windows.Cortana_1.9.6.16299_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/ProductDescription},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Windows.SecHealthUI_10.0.16299.309_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/PackageDisplayName},@{Microsoft.Windows.SecHealthUI_10.0.16299.309_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/ProductDescription},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,Shell Input Application,Shell Input Application,
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,Microsoft Solitaire Collection,Microsoft Solitaire Collection,
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.DesktopAppInstaller_1.0.12894.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName},@{Microsoft.DesktopAppInstaller_1.0.12894.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,@{Microsoft.DesktopAppInstaller_1.0.12894.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName},@{Microsoft.DesktopAppInstaller_1.0.12894.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,Print 3D,Print 3D,
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,Print 3D,Print 3D,
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.XboxIdentityProvider_12.39.13003.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.XboxIdentityProvider/Resources/DisplayName},@{Microsoft.XboxIdentityProvider_12.39.13003.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.XboxIdentityProvider/Resources/DisplayName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.WindowsCalculator_10.1803.711.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName},@{Microsoft.WindowsCalculator_10.1803.711.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.SkypeApp_12.1811.248.0_x64__kzf8qxf38zg5c?ms-resource://Microsoft.SkypeApp/Resources/SkypeVideo_ProductName},@{Microsoft.SkypeApp_12.1811.248.0_x64__kzf8qxf38zg5c?ms-resource://Microsoft.SkypeApp/Resources/SkypeVideo_ProductName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,@{Microsoft.SkypeApp_12.1811.248.0_x64__kzf8qxf38zg5c?ms-resource://Microsoft.SkypeApp/Resources/SkypeVideo_ProductName},@{Microsoft.SkypeApp_12.1811.248.0_x64__kzf8qxf38zg5c?ms-resource://Microsoft.SkypeApp/Resources/SkypeVideo_ProductName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,Xbox,Xbox,
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,Xbox,Xbox,
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,Dropbox,,C:\Program Files (x86)\Dropbox\Client\Dropbox.exe
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.WindowsFeedbackHub_1.1712.811.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName},@{Microsoft.WindowsFeedbackHub_1.1712.811.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,@{Microsoft.WindowsFeedbackHub_1.1712.811.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName},@{Microsoft.WindowsFeedbackHub_1.1712.811.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.Microsoft3DViewer_3.1803.29012.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Microsoft3DViewer/Common.View.UWP/Resources/StoreAppName},@{Microsoft.Microsoft3DViewer_3.1803.29012.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Microsoft3DViewer/Common.View.UWP/Resources/StoreAppName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,Microsoft Sticky Notes,Microsoft Sticky Notes,
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,In,,,,Microsoft Sticky Notes,Microsoft Sticky Notes,
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.BingWeather_4.23.10923.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.BingWeather/Resources/ApplicationTitleWithBranding},@{Microsoft.BingWeather_4.23.10923.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.BingWeather/Resources/ApplicationTitleWithBranding},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.MSPaint_4.1803.21027.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MSPaint/resources/AppName},@{Microsoft.MSPaint_4.1803.21027.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MSPaint/resources/AppName},
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,Microsoft Pay,Microsoft Pay,
Allow,ROOT\ControlSet001\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules,TRUE,Multiple,Out,,,,@{Microsoft.WindowsCamera_2018.227.30.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCamera/Resources/AppStoreName},@{Microsoft.WindowsCamera_2018.227.30.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCamera/Resources/AppStoreName},
